"nominator","school_id","nces_id","school_name","school_city","school_address","school_state","school_district","website","contact_name","contact_role","contact_email","school_type","school_desc_homeschool","school_desc_hybrid","school_desc_micro","school_desc_part_time","school_desc_sws","school_desc_virtual","school_desc_other","school_desc_other_text","school_locale","locale_urban","locale_suburban","locale_rural","locale_multiple","locale_other","locale_other_text","school_enrollment","grades_pk","grades_k","grades_1","grades_2","grades_3","grades_4","grades_5","grades_6","grades_7","grades_8","grades_9","grades_10","grades_11","grades_12","grades_past_12","grades_other","grades_other_text","grades_elementary","grades_middle","grades_high","pct_aian","pct_asian","pct_black","pct_latinx","pct_nhpi","pct_white","pct_multiple","pct_bipoc","pct_ell","pct_frpl","pct_swd","student_experience","catalyst_key_cutting_edge","catalyst_key_student_agency","catalyst_key_teacher_agency","catalyst_key_demographics","catalyst_key_school_culture","catalyst_key_achievement","catalyst_key_support","catalyst_key_stakeholders","catalyst_key_inequities","catalyst_key_absence","catalyst_key_mental_health","catalyst_key_other","catalyst_key_other_text","catalyst_key_support_swd","catalyst_key_support_ell","catalyst_key_support_mll","catalyst_key_support_houseless","catalyst_key_support_frpl","catalyst_key_support_bipoc","catalyst_key_support_newcomer","catalyst_key_support_foster","catalyst_key_support_jj","catalyst_key_support_slife","model_barr","model_bpl","model_caps","model_cara","model_district_c","model_el_education","model_gradient","model_go","model_ib","model_microsociety","model_modern","model_naf","model_equity_lab","model_new_tech","model_nxu","model_ptech","model_pltw","model_prelude","model_montessori","model_republic_cs","model_saga","model_success_bound","model_teach_one","model_calculus_project","model_algebra_success","practices_adaptive_content","practices_advancement_mastery","practices_advisories","practices_ai_materials","practices_ai_productivity","practices_ai_tutoring","practices_anti_racist","practices_assessments_agency","practices_assessments_bilingual","practices_assessments_career","practices_assessments_deeper","practices_assessments_sel","practices_blended_learning","practices_career_prep","practices_colead_cbo","practices_colead_family","practices_colead_industry","practices_colead_students","practices_colead_teachers","practices_coleadership","practices_community_partnerships","practices_community_supports","practices_competency_education","practices_competency_framework","practices_culturally_responsive","practices_disaggregated_participation_data","practices_dual_language","practices_early_college","practices_extended_learning","practices_extended_time","practices_flexible_staffing","practices_grading_mastery","practices_hiring_equity","practices_inclusion","practices_industry_credentials","practices_interdisciplinary","practices_interoperability","practices_learner_profiles","practices_learning_paths","practices_mental_health","practices_mentoring","practices_mtss_academics","practices_multi_age","practices_no_tracking","practices_opportunities_mastery","practices_pbl","practices_peer_to_peer","practices_performance_assessment","practices_physical_well_being","practices_place_based","practices_quality_materials","practices_reallocation_resources","practices_restorative","practices_sel_curriculum","practices_sel_integrated","practices_social_justice","practices_student_conferences","practices_student_data","practices_student_goals","practices_student_pace","practices_student_projects","practices_trauma_informed","practices_tutoring","practices_udl","core_adaptive_content","core_advancement_mastery","core_advisories","core_ai_materials","core_ai_productivity","core_ai_tutoring","core_anti_racist","core_assessments_agency","core_assessments_bilingual","core_assessments_career","core_assessments_deeper","core_assessments_sel","core_blended_learning","core_career_prep","core_colead_cbo","core_colead_family","core_colead_industry","core_colead_students","core_colead_teachers","core_coleadership","core_community_partnerships","core_community_supports","core_competency_education","core_competency_framework","core_culturally_responsive","core_disaggregated_participation_data","core_dual_language","core_early_college","core_extended_learning","core_extended_time","core_flexible_staffing","core_grading_mastery","core_hiring_equity","core_inclusion","core_industry_credentials","core_interdisciplinary","core_interoperability","core_learner_profiles","core_learning_paths","core_mental_health","core_mentoring","core_mtss_academics","core_multi_age","core_no_tracking","core_opportunities_mastery","core_pbl","core_peer_to_peer","core_performance_assessment","core_physical_well_being","core_place_based","core_quality_materials","core_reallocation_resources","core_restorative","core_sel_curriculum","core_sel_integrated","core_social_justice","core_student_conferences","core_student_data","core_student_goals","core_student_pace","core_student_projects","core_trauma_informed","core_tutoring","core_udl","time_adaptive_content","time_advancement_mastery","time_advisories","time_ai_materials","time_ai_productivity","time_ai_tutoring","time_anti_racist","time_assessments_agency","time_assessments_bilingual","time_assessments_career","time_assessments_deeper","time_assessments_sel","time_blended_learning","time_career_prep","time_colead_cbo","time_colead_family","time_colead_industry","time_colead_students","time_colead_teachers","time_coleadership","time_community_partnerships","time_community_supports","time_competency_education","time_competency_framework","time_culturally_responsive","time_disaggregated_participation_data","time_dual_language","time_early_college","time_extended_learning","time_extended_time","time_flexible_staffing","time_grading_mastery","time_hiring_equity","time_inclusion","time_industry_credentials","time_interdisciplinary","time_interoperability","time_learner_profiles","time_learning_paths","time_mental_health","time_mentoring","time_mtss_academics","time_multi_age","time_no_tracking","time_opportunities_mastery","time_pbl","time_peer_to_peer","time_performance_assessment","time_physical_well_being","time_place_based","time_quality_materials","time_reallocation_resources","time_restorative","time_sel_curriculum","time_sel_integrated","time_social_justice","time_student_conferences","time_student_data","time_student_goals","time_student_pace","time_student_projects","time_trauma_informed","time_tutoring","time_udl"
"Tennessee Charter School Center, Transcend and an anonymous organization",49,"470014802548","Crosstown High","Memphis","1365 Tower Ave.","Tennessee","Memphis-Shelby County Schools","https://www.crosstownhigh.org/","Ginger Spickler","Director of Sustainability","gspickler@crosstownhigh.org","Public charter school",0,0,0,0,0,0,0,NA,"Urban",1,0,0,0,0,NA,519,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,"",0,0,1,0,0.02,0.53,0.1,0,0.31,0.04,0.69,0.04,0.45,0.12,"At XTH, we believe that learning happens all the time, everywhere. Project-based learning begins in inquiry, requires foundational knowledge, and extends beyond the classroom. To make learning transparent, instruction concretely builds students’ development in clearly defined competencies. Learning communities prepare students for learning in every context - personal, interpersonal, professional, civic, and beyond.  In spaces where this kind of learning takes place:  -People are asking questions and collaborating to build knowledge together -There are continual cycles of iteration, reflection, feedback, and revision -People are practicing the thinking and behaviors of academic disciplines and professional careers -Community stakeholders and content experts are actively engaged as partners in learning, connecting people to world beyond the classroom/school  At Crosstown High, we believe that all people are able to learn and grow.",0,1,0,0,0,1,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,1,"0","0","0","1","1",1,1,0,1,1,1,1,0,0,0,0,1,0,1,1,0,1,1,0,0,1,0,1,0,1,1,1,1,1,0,0,1,1,1,0,1,0,1,0,1,0,1,1,0,1,NA,NA,"0","0","0",NA,NA,NA,NA,"0","0","0",NA,"0",NA,NA,NA,"0","0","1","0",NA,"1","0","0","0",NA,NA,NA,NA,"1",NA,"0","1",NA,"0","0",NA,NA,"0",NA,"0",NA,"0","0","1","0","0",NA,NA,"0","0","0",NA,"0",NA,"0",NA,"0",NA,"0","0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5+ years",NA,NA,"5+ years",NA,NA,NA,NA,NA,NA,NA,"5+ years",NA,NA,"5+ years",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5+ years",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Education Evolving",371,"268099008165","Washtenaw Alliance for Virtual Education (WAVE)","Ypsilanti","301 W. Michigan Ave. Suite #201","Michigan",NA,"www.wavewashtenaw.org","Sarah Giddings","Program Director","sgiddings@weocflex.org","Public district school",0,1,0,0,0,1,1,"District consortium program","Multiple",1,1,1,1,0,NA,450,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,"We added a middle school program.",0,1,1,0,0.01,0.29,0.05,0,0.54,0.11,0.46,0.02,0.75,0.35,"The student experience we create at WAVE is one that is personalized and flexible to meet any student's needs. Students feel supported and free to be themselves. Students also have learning spaces that reflect best practices for student support. We have designed WAVE for relationship-building and a year-round collaborative culture.",0,1,1,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,"0","0","0","0","1",1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,NA,"0","0",NA,NA,NA,"0","1",NA,"0",NA,"0","1",NA,NA,NA,NA,NA,"0","0","0","1","0","0","0",NA,NA,NA,"0","0","1","0","0","0",NA,"0","0","0","0","0","0","0","0",NA,"0","0",NA,NA,"0","0",NA,"0","0",NA,"0","0",NA,"0","0","0","0","1","0","0",NA,NA,NA,NA,NA,NA,NA,"5+ years",NA,NA,NA,NA,"5+ years",NA,NA,NA,NA,NA,NA,NA,NA,"5+ years",NA,NA,NA,NA,NA,NA,NA,NA,"5+ years",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5+ years",NA,NA
"Oklahoma Public School Resource Center",1013,"402938002727","Heritage Elementary School","Tahlequah","P.O. Box 517, 74465","Oklahoma","Tahlequah Public Schools","https://www.tahlequahschools.org/o/hes","Amanda Vance","Principal","vancea@tahlequahschools.org","Public district school",0,0,0,0,0,0,0,NA,"Urban",1,0,0,0,0,NA,500,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,"",1,0,0,0.38,0.02,0.02,0.12,0,0.21,0.25,0.79,0.11,0.65,0.18,"To cultivate, monitor, and advance a positive climate in our building, we focus on creating an environment of safety, belonging, and trust. This approach aligns with the principles outlined in NAESP's Leading Learning Communities: Pillars, Practices, and Priorities for Effective Principals (2020), specifically numbers I, III, and VI of the nine key area of effective school leadership. It has been proven to improve academic achievement and mitigate the negative impacts of challenges such as poverty, which affects over 65% of our student population each year. A key initiative we introduced in December 2021 is the house system, inspired by a visit to the Ron Clark Academy in Atlanta, GA. The system fosters a strong sense of community by organizing students into four diverse houses: Isibindi, Alturismo, Amistad, and Reveur. Each house is carefully structured to ensure that students not only connect within their grade level but also build meaningful relationships across different age groups, including staff members. The core goal of the house system is to make every student feel valued, supported, and part of a larger family. This structure helps students grow socially and emotionally, preparing them to engage positively within and outside the school environment. It encourages mentorship, leadership, and collaboration.   Since its implementation, the house system has become deeply embedded in the culture of our school. Teachers and students are passionately committed to the system, and it has become central to the identity of our school community. It has created a positive and inclusive climate where everyone feels they belong and has a place to thrive. The house system has truly transformed the school’s atmosphere.",0,1,1,0,1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,"1",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3-4 years",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3-4 years",NA,NA,"1-2 years",NA,"3-4 years",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3-4 years",NA
"TNTP",91,"360096006013","Mott Haven Academy","New York City","170 Brown Pl","New York","Mott Haven Academy Charter School","http://www.havenacademy.org","Jessica Nauiokas","Executive Director and Founder","jnauiokas@havenacademy.org","Public charter school",0,0,0,0,0,0,1,"Specialized in serving needs of child welfare involved youth and families.","Urban",1,0,0,0,0,NA,502,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,"",1,1,0,0.01,0,0.33,0.62,0,0.01,0.03,0.99,0.16,0.97,0.25,"The name of our school, Haven Academy, is not only named after the Mott Haven neighborhood that we call home. We are named “Haven” to evoke the stable and safe community that we want our school to be for all our students, team members, and families. We want Haven Academy to be the most predictable, reliable, safe, and understanding space of kindness that we feel our students deserve. From the deep thought we put into our academic program through the innovative work we’ve put into a groundbreaking social-emotional experience for students, our goal of being a Haven is woven through all tenets of our program.",0,0,0,0,0,0,1,0,1,0,1,0,NA,"0","0","0","1","1","1","1","1","0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,NA,NA,NA,NA,NA,0,1,1,0,0,1,1,0,0,1,0,1,0,1,1,0,1,0,0,1,1,1,1,0,0,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,"0",NA,NA,NA,"0",NA,NA,"0","0","0","0",NA,NA,NA,NA,NA,NA,NA,"0","0",NA,NA,"0","0",NA,NA,"0",NA,"0",NA,"0","0",NA,"0",NA,NA,"0","1","0","0",NA,NA,"0","0","0","0","0",NA,NA,NA,"1","0","1","1","0","0","0","0","0","1","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5+ years",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5+ years",NA,"5+ years","5+ years",NA,NA,NA,NA,NA,"5+ years",NA,NA
"Education Evolving",804,"40423000653","Kyrene Aprende Middle School","Chandler","777 N Desert Breeze Blvd E #2","Arizona","Kyrene Elementary District","https://www.kyrene.org/Page/13","Renee Kory","Principal","rkory@Kyrene.org","Public district school",0,0,0,0,1,0,0,NA,"Suburban",0,1,0,0,0,NA,975,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,"",0,1,0,0.02,0.04,0.07,0.3,0,0.46,0.11,0.54,0.02,0.24,0.12,"Aprende is a traditional large public middle school where students/families choose a teaming or traditional model.   In the Innovative Teaming Model, students are on a team of approximately 150 students, where a team of educators share students, have common prep/PLC, and employ a Team Lead to facilitate all operations of the team.  These students have a 120-minute Humanities block, which integrates ELA and Social Studies curriculum, with 75 students in a larger/flexible space, with anywhere from 3-5 educators.  Math and Science are similar to the traditional 60-minute course with 30-35 students, but the teachers and the students remain on the same team.   As an AVID National Demonstration School, AVID leaders are leads on the team and help facilitate PD and the integration of AVID strategies.  Students engage in project-based, collaborative activities at least 50% of the time.  They also have over 15 electives and 25+ clubs and extra-curriculars to choose from.  Student agency, advocacy, and self-efficacy is a priority.",0,0,1,0,0,0,0,0,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,1,1,1,1,"0","1","0","1","1",1,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,0,1,0,NA,"0","0",NA,"0",NA,NA,"0",NA,"0","0","0","0","1",NA,"0",NA,"0","1","0","0",NA,"0","0",NA,"0",NA,NA,"0","0","0",NA,NA,"0",NA,"0",NA,NA,"0","0","0","0",NA,"0","1","1","0","0",NA,NA,"0","0","0","0","1",NA,"0","0","0","0","0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5+ years",NA,NA,NA,NA,"1-2 years",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5+ years","5+ years",NA,NA,NA,NA,NA,NA,NA,NA,"3-4 years",NA,NA,NA,NA,NA,NA,NA,NA,NA
"NewSchools Venture Fund, Rooted School Foundation and an anonymous organization",172,"220117002437","Rooted School","New Orleans","6701 Press Drive","Louisiana","Rooted School/Orleans Parish","https://www.rootedschoolneworleans.org/","Kaitlin Karpinski","School Leader and Executive Director","kkarpinski@rootedschool.org","Public charter school",0,1,0,0,0,0,1,"Early College Academy (high school on a college campus)","Urban",1,0,0,0,0,NA,157,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,"",0,0,1,0,0,0.86,0.08,0,0.06,0,0.94,0.07,0.64,0.19,"Our goal is to create an environment that is trauma-informed, personalized, and constantly providing concrete opportunities in college and career to prepare students for a future of financial freedom.",0,1,0,0,0,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,1,NA,NA,NA,NA,NA,0,1,1,1,1,1,0,0,1,0,0,0,1,1,1,1,0,1,0,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,1,1,1,1,0,1,NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,"0",NA,"0","1",NA,NA,NA,NA,NA,NA,"0","0","0","0","0",NA,NA,"1",NA,NA,NA,"0","0","0","1",NA,"0",NA,"0","0",NA,"0",NA,"0","0","1","0","0","0",NA,"0","0","1",NA,"0",NA,NA,NA,"0","0","0","0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5+ years",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1-2 years",NA,NA,NA,NA,NA,NA,"5+ years",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3-4 years",NA,NA,NA,NA,NA,NA,"5+ years",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rural Schools Collaborative and an anonymous organization",807,"550210003093","Koshkonong Trails School","Cambridge","39 Oakland Rd","Wisconsin","Cambridge School District","https://www.cambridge.k12.wi.us/o/koshkonong","Skylar L. Primm","Lead Teacher","sprimm@cambridge.k12.wi.us","Public charter school",0,0,0,0,0,0,1,"Small autonomous school off-site from the main district schools","Rural",0,0,1,0,0,NA,25,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,"",0,1,1,0,0,0.04,0,0,0.96,0,0.04,0,0.2,0.54,"We envision providing students with a high-quality, authentic learning environment where students are free to make choices about their learning, use those choices to impact their community, and create a positive ripple in the world around them.",0,1,1,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,1,1,1,0,"0","0","0","1","1",1,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,1,0,1,0,0,1,1,1,1,1,0,1,"0",NA,"1","0","0",NA,NA,"0",NA,"0","0","0","0",NA,NA,NA,NA,"1","0","0","0",NA,"0",NA,NA,NA,NA,NA,"0",NA,"0","0",NA,"0",NA,"1",NA,"0","0","0","0",NA,"0","0","0","1","0","0",NA,"1",NA,NA,"0",NA,"0",NA,NA,"0","0","0","0","0",NA,"0",NA,NA,"5+ years",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5+ years",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5+ years",NA,NA,NA,NA,NA,NA,NA,NA,NA,"5+ years",NA,NA,NA,"5+ years",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mastery Transcript Consortium and an anonymous organization",824,NA,"Compass Academy","St. Charles","305 S 9th St.","Illinois","303","https://compassacademy.d303.org/","Sharon Stanley","Director","sharon.stanley@d303.org","Public district school",0,0,0,0,0,0,1,"Progressive alternative high school of choice","Suburban",0,1,0,0,0,NA,125,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,"",0,0,1,0,0.02,0.02,0.11,0,0.78,0.07,0.22,0.02,0.27,0.66,"What makes Compass Academy unique? Small learning community: Our enrollment capacity is 125 students, allowing us to personalize learning for each student. Flexible schedule: Students may begin their day later or end their day earlier than a traditional schedule typically allows. They also have options to take courses through an online or blended format, at the Fox Valley Career Center, or Elgin Community College. Personalized approach: Student choice, interests, post-secondary goals, and learning needs guide learning experiences and are incorporated into personal learning plans. Project-based learning: Courses center on projects where students work to investigate and respond to an authentic, engaging, and complex question, problem, or challenge. Experiential learning opportunities: Students may learn outside the classroom through activities including internships, job shadowing, community service, and student- developed projects.  Interdisciplinary seminars: Many courses are cross-curricular, covering content and concepts in multiple subjects within one course. Competency-based education: Students demonstrate proficiency of learning outcomes or competencies instead of receiving letter grades.  Embedded employability skills: Skills including problem-solving, communication, and adaptability/flexibility are embedded into each course. Advisory: In daily advisory, students engage in ongoing social-emotional learning while receiving support in building personal success skills, selecting appropriate courses, and developing post-secondary plans.",0,1,0,0,0,1,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,1,1,1,"0","0","0","1","1",1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,1,1,1,0,0,1,1,1,1,1,0,1,NA,"0","0",NA,NA,NA,NA,"0",NA,"0","0","0","0","0",NA,NA,NA,"0","0","0","0","0","1","0","0",NA,NA,NA,"0","0",NA,"0","0","0","0","1",NA,"0","0","0",NA,"0","0","0","0","1",NA,"0",NA,NA,NA,NA,"1","0","1",NA,NA,"0","0","0","0","0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3-4 years",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3-4 years",NA,NA,NA,NA,NA,NA,NA,NA,NA,"3-4 years",NA,NA,NA,NA,NA,NA,"3-4 years",NA,"3-4 years",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Place Network of Teton Science Schools",995,"260105108518","James & Grace Lee Boggs School","Detroit","7600 GOETHE ST","Michigan","James and Grace Lee Boggs School","https://boggsschool.org/","Julia Putnam","Principal","julia@boggsschool.org","Public charter school",0,0,0,0,0,0,0,NA,"Urban",1,0,0,0,0,NA,171,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,"",1,1,0,0,0.01,0.7,0.01,0,0.27,0.01,0.73,0,0.7,0.25,"We are designed to nurture creative, critical thinkers who contribute to the well-being of their communities using a place-based model of learning. Student experience a chance to be active, engaged, and hands-on citizens who learn about and strengthen their community through their engagement in core content areas.",1,1,0,0,0,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,1,1,0,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0",NA,NA,NA,NA,NA,"0",NA,"0",NA,NA,"0",NA,NA,NA,NA,"1","0",NA,"1",NA,"1","0",NA,NA,NA,NA,NA,"0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5+ years",NA,NA,"5+ years",NA,"5+ years",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Clayton Christensen Institute and Mastery Transcript Consortium",541,"550951002882","Clark Street Community School","Middleton","2100 Bristol Street","Wisconsin","Middleton-cross Plains Area School District","https://www.mcpasd.k12.wi.us/o/clark-street","Jill Gurtner","Principal","jgurtner@mcpasd.k12.wi.us","Public charter school",0,0,0,0,1,0,0,NA,"Suburban",0,1,0,0,0,NA,105,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,"",0,0,1,0.01,0.03,0.02,0.07,0,0.76,0.11,0.24,0.03,0.25,0.5,"Clark Street Community School seeks create a learning environment where every child knows they belong, deeply understands their personal genius and confidently understands how they can use it for the greater good.",1,1,0,0,0,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,1,1,1,1,"0","0","0","1","1",1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,NA,NA,"0","0","0",NA,"0",NA,NA,"0","0","0","0","0",NA,NA,NA,"0","0","0","0","0","0","1","0","0",NA,"0",NA,NA,"0","0","0","1","0","1",NA,"0","0","0",NA,"0","0","0","0","0","0","0",NA,"1",NA,"0","0","0","1","0","0",NA,"0",NA,"0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5+ years",NA,NA,NA,NA,NA,NA,NA,NA,NA,"5+ years",NA,"5+ years",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5+ years",NA,NA,NA,NA,"5+ years",NA,NA,NA,NA,NA,NA,NA,NA,NA
